row ID,row m/z,row retention time,OMICS_MHAE003_icMERS_12HRS_1_Lipid_027_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_3_Lipid_037_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_4_Lipid_022_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_2_Lipid_007_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_1_Lipid_041_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_1_Lipid_013_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_2_Lipid_031_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_5_Lipid_002_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_1_Lipid_049_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_4_Lipid_005_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_2_Lipid_050_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_1_Lipid_053_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_4_Lipid_023_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_5_Lipid_004_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_4_Lipid_034_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_1_Lipid_057_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_2_Lipid_033_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_3_Lipid_040_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_2_Lipid_039_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_4_Lipid_035_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_2_Lipid_059_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_1_Lipid_009_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_3_Lipid_021_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_3_Lipid_014_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_2_Lipid_001_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_1_Lipid_038_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_3_Lipid_058_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_5_Lipid_003_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_4_Lipid_008_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_5_Lipid_055_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_4_Lipid_029_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_5_Lipid_045_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_3_Lipid_052_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_5_Lipid_015_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_2_Lipid_032_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_5_Lipid_046_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_5_Lipid_020_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_4_Lipid_010_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_5_Lipid_019_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_1_Lipid_044_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_1_Lipid_056_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_2_Lipid_025_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_4_Lipid_047_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_3_Lipid_028_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_5_Lipid_017_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_3_Lipid_016_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_4_Lipid_051_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_3_Lipid_011_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_2_Lipid_043_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_3_Lipid_026_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,
74,265.01888420571515,56.23956676767675,1.0530394986206857E7,0,1.0766020200101092E7,7217861.79898376,0,7000527.473843048,0,0,3749424.408640404,0,4835243.179334544,3040134.032320051,3554704.9772501322,0,0,0,0,0,0,0,3222210.505727517,0,7948854.337022464,2240174.663286073,0,1353308.2250510273,8987110.82565706,0,6311691.7644352745,1933424.9005338668,2550411.65076433,3845142.932300683,2660766.780106239,7680149.576496732,0,3731325.451131046,6167291.800599903,4886495.559630352,1.0020916349410832E7,0,4580126.251318751,9954639.404497674,2211630.60402348,1.1867503057538386E7,8790748.614411011,4724934.257188621,1970997.9448770822,9910050.724263107,1415398.8399065395,1.391853229542419E7,
75,272.2939241505311,68.96158759259258,9828263.880689828,6244876.798363049,6046243.1626164345,5261850.668814186,0,4385518.735244657,1.5979188492737183E7,2.8310995385746635E7,6607888.608690988,2.26950430333214E7,1.538191778115181E7,2.2626030057550065E7,5233920.04910444,4850972.035589716,0,4879363.097390895,4053625.56219451,5448228.97143135,0,1.1700694967117729E7,6752987.563147339,1.4199862216786552E7,4755631.020191034,2.2416877937488865E7,0,2.0199919431167144E7,1.7105399114115033E7,1.2848166737416774E7,2.499544589855319E7,5128261.406331095,2.4452054139013812E7,2.195942835077816E7,0,4851969.633300306,2.2365845473727368E7,5162229.501199984,2.900320597531524E7,1.3192631925316188E7,1.9525972365594156E7,2.4141426052836932E7,1.9285113271760628E7,1.971192126359176E7,1.3050746468644107E7,1.6138141765553437E7,2.3896877550697908E7,1.4516181257265838E7,2.1754617134229824E7,2.5780990768450353E7,1.8196788565433677E7,2.55701773077727E7,
76,505.1022097173525,56.241859677419285,9917136.365077918,0,9353414.212773986,6378488.057084174,0,7264799.595454474,0,0,4210220.689249266,0,4237337.181625851,2274409.333853856,3755901.880210745,0,0,3051606.5290022693,0,0,0,0,2929222.4219269464,0,8089259.124278176,0,0,1547980.7819125787,8603265.309711842,0,0,0,2634512.032747132,3610964.9507000763,2721547.599779454,7693374.853966806,0,3499290.032471153,6761979.0758786015,5001051.675778216,8422451.424082957,2423438.9586316063,4214801.336376204,7905208.565853137,1810389.881603154,1.1754826612155737E7,8006491.209817061,4201408.358318378,0,1.052392801045991E7,1441765.1475904193,1.3759762580874134E7,
78,623.3836289410534,59.06899956521739,1.1089665656817978E7,3524410.2750783656,2770696.931068746,3097350.669628492,2856370.8170094676,3042750.689237239,1.0624616149846174E7,1.1868556643790822E7,3626808.9673303645,0,9805350.715473162,1.5563285838503988E7,2898498.962786985,2315546.6622860236,3117645.4519002084,3459671.467964923,3099707.6498708734,3810323.600484415,7791237.4239828605,7086567.475448971,0,1.325440459646955E7,3645325.9936584546,1.1932414200605547E7,8068268.08429511,1.1116696746906111E7,1.3612903792907452E7,8022683.135739761,1.5075461478232158E7,2592280.5094840834,7512224.946920766,1.1137357201694785E7,0,2937022.9004743737,1.7877085455207E7,3169161.6260853214,1.708055588243947E7,7723371.290235795,1.2841244979492502E7,1.3967571475047175E7,1.4673783004986336E7,1.9428889825663857E7,1.4062044079911876E7,1.1905040148368763E7,1.302355253682952E7,1.185764610390795E7,1.3917132032084085E7,0,1.3771488716512637E7,1.8712955732155465E7,
80,949.5838116983995,20.388366590909097,8197352.723802106,3354831.6449421956,0,2775518.826974782,2166161.7902871617,1906705.2252274854,1.045443118106828E7,0,2230928.0314339674,0,0,0,0,1028255.4851345847,2265280.630297762,2824298.6304021855,1516403.6833351373,0,6266638.827570989,5194465.1076850705,2788185.567685749,0,0,0,7686839.772768024,1.3242671009458505E7,0,0,0,1653356.6704435267,1.444311910298361E7,0,0,1918020.9642681882,0,2302754.131583765,0,6545190.359073536,0,1.5569937001789423E7,0,0,0,0,0,0,0,0,0,0,
82,384.4097599762502,55.76722271428575,1.1569666751417262E7,5642311.213075264,6314349.792246564,5962980.305403081,6901803.019772769,0,0,1.4913075111835204E7,8629238.68514637,1.5205514931755155E7,1.0848423950321104E7,0,5351834.072708233,5604811.613757682,6168618.561906666,6758930.54235077,6438566.169399166,6776599.246784285,1.2281737523477957E7,1.0710837180461215E7,6174251.225180268,0,7035625.3769936375,1.5932688373365188E7,1.078131595903313E7,1.5382995828618152E7,0,1.1080569002702193E7,0,6073193.2537593525,6077010.95868133,0,0,5221510.094528288,0,6991547.656711263,0,1.0491270981942596E7,0,1.5898514110272538E7,0,1.9365507089548774E7,0,1.3792692067935215E7,0,1.5143614928264383E7,1.6784909161837462E7,2.2283053620615486E7,0,1.9431217292228255E7,
84,344.9752031700898,56.24492661111106,9586645.905884579,0,1.0749800722543957E7,6951279.3942571385,0,6407655.7194691505,0,0,4347960.584331612,784830.0559085665,5266336.614101426,0,3128263.488332419,0,721046.0986559618,3589350.424501918,0,0,0,0,3657365.175498998,0,7187805.523852425,0,0,0,8684543.620255012,0,0,0,2559907.206377908,3380123.2981026,2632180.467630624,7000161.782219841,0,4067989.5541755017,6395567.296482078,4479496.0501412805,9034247.426548185,2681243.8475327212,4223905.063530413,8842238.849269668,0,1.2162395928182606E7,7748202.983289693,4444290.302937253,0,9461588.505006487,1317471.2485264381,1.2553382247417187E7,
85,396.4187600044275,58.732285495495425,1.0098280825733028E7,7217668.708813418,7091017.684853335,6854295.662783541,7805524.680520017,5761970.25290035,1.781303093083899E7,0,9353321.702521596,1.6452913015134254E7,1.2969752226133563E7,0,5992648.018426961,0,5789920.240439533,6607556.712460339,7023753.021650618,7469970.058666702,0,1.237209253534306E7,6307173.078695808,0,7943475.155170962,1.89565575455425E7,0,1.7269212150348976E7,0,0,0,6030714.3818660285,2.1044404816186026E7,2.4025192048682008E7,1.903430716718445E7,5396216.700193542,2.31524741930458E7,7698101.876890695,0,1.3996287538792625E7,0,1.880437032722955E7,0,0,2.2696182324588675E7,1.718718429415945E7,2.41512446333898E7,1.7546032283775292E7,1.810757296317881E7,2.9819999825898416E7,2.0238982492494725E7,2.099673818240121E7,
87,739.4780318250239,51.892868083333305,9418015.6798885,3192314.559126536,2136295.8254302517,2546378.3334896597,2341290.149913385,3232948.982773083,0,3501721.560434101,3367957.5424309853,6910233.093616418,6705945.400964451,9112767.026707673,1248116.757712756,0,2940352.8183517894,4913734.191660735,2877322.9655568236,2999612.6744752317,5672974.200229308,5937758.856842037,2662267.022055773,8617246.530146662,3360681.2372232797,0,0,6790606.2262843745,8467510.726197872,3879335.6259021447,5808863.495604015,1871042.2611963595,5235689.302701568,3343947.5502970363,0,2215618.7555504064,1.2171409581370981E7,3152880.5146671413,0,7522205.648264206,9913225.279526025,0,9234580.457772242,0,0,6385807.808898098,8892666.894496188,6030473.117235516,9157863.979454517,0,9063276.090156626,8121962.308656724,
88,1347.9350634594714,59.56694142857138,1.2214272151560506E7,0,8911156.161206758,0,0,0,1.3908925761110276E7,0,0,1.6562908667139271E7,1.5065427072245575E7,1.6757716317249248E7,0,0,0,7478904.115688854,0,0,1.1856850656876272E7,0,0,1.6393381920998113E7,0,1.4939151857632523E7,1.1028778189157667E7,1.4204298075229038E7,1.5568016311572261E7,1.023970659901075E7,0,0,1.643502117559371E7,1.6666592356071819E7,1.6290966601831593E7,0,1.7928694495605417E7,0,2.1252920441217836E7,0,1.5904444095763668E7,1.7952120835192807E7,1.8390771162528843E7,0,1.5911840868171843E7,0,1.8067309276008997E7,1.632370428356793E7,1.829897407411033E7,2.0966969401496597E7,1.6582009082028408E7,0,
90,300.32487031845335,72.61149277777767,1.0428698367338385E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655071.385450621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9887319.34018327,0,0,0,0,0,0,
93,974.7675103478804,55.086820374149674,7911045.899749301,4414007.429906985,4433617.917995568,3511690.7912084134,4629589.433416125,3782604.018317276,1.3669854394713465E7,2.5106815891005095E7,4729565.054451247,1.6482983482766997E7,1.3408208975180175E7,1.9523229344322465E7,3470775.8785575526,3063496.307493233,3270538.800746068,3547485.427945374,2485310.9599796226,4111218.17411537,1.0089734882871917E7,9346253.04960457,4620379.3427860215,1.6010146753814276E7,4045641.1699643135,1.7664565292355772E7,0,1.5402758503317343E7,1.9689124426752858E7,1.2401968325929541E7,1.10751046852503E7,2848671.9150073077,2.0019837977846432E7,1.9324864776938982E7,1.7802580109814484E7,3010831.372870554,2.0979433560112134E7,3924033.918311709,2.6318272419512838E7,1.0563547443907194E7,1.4048907920612646E7,1.9521911314024027E7,2.1964152230082486E7,2.2024031155228775E7,1.891301751008587E7,2.174243061969998E7,2.1221134930152792E7,1.5062465043670047E7,2.0341218656466853E7,2.420002596929756E7,1.7956631916774258E7,3.1814499755186915E7,
94,921.7394355862858,69.64801240000006,8723446.498162841,1.9928676578226168E7,2.635317731190988E7,2.7717700490438655E7,2.6871578988565374E7,2.3812466144187186E7,1.0240534718458E7,1.2666165876798041E7,2.279667148472821E7,1.0854456193388673E7,1.6237998149793576E7,9256377.668187631,2.8141659547499068E7,2.3196926365422074E7,2.4115516715442177E7,2.535579145512687E7,1.9347626671109557E7,2.0164967221530616E7,1.4222211062224397E7,1.907622615644709E7,3.6500397777199015E7,1.1536645709579771E7,2.2188666022054147E7,1.2413741760806814E7,1.113193001383547E7,1.0621693315178474E7,1.3283593469721446E7,9693451.847233348,1.1249871346905489E7,2.9049820148352206E7,1.6302497412652707E7,1.1796665187392218E7,1.3434340094689809E7,3.432041123503368E7,8515494.961126398,2.7548222495042488E7,1.070239950774094E7,1.4356559832277197E7,7971571.3562871525,1.0715870956806023E7,1.080592171403566E7,7897370.148016809,1.2008954816400431E7,1.359663815960758E7,9348992.488034014,1.4892703915722542E7,1.1400884992842425E7,9750458.962650895,1.0451120475595886E7,1.1550877465674255E7,
95,664.7047789400904,71.18831237588658,8013393.663996042,2194401.7166176867,2318736.5541235814,2102775.890366834,2989020.8347208695,2887382.6038670624,1.598673952913153E7,1.698611149403941E7,4002530.89682963,1.5063785548610993E7,7574284.399229267,1.6913404732830238E7,2773564.9546762845,0,0,0,2544899.321222948,2671376.3558720318,1.0834079605574483E7,8641422.72902317,1860807.5445139562,1.0878925369426617E7,2889469.698132969,1.694614330051526E7,9921643.043081598,1.581223387513014E7,1.101134474380736E7,9587934.728733877,1.8911591589719526E7,2577600.7764352467,1.83514665188153E7,1.8864950111177318E7,1.6007780931470584E7,2118234.2516330825,1.6695511830090774E7,3272054.975081456,1.7214315653648056E7,9812071.71253281,1.5598617272911511E7,1.6474749634500584E7,1.5343898693504676E7,1.56006626208593E7,1.1497003772831753E7,9729983.677186962,1.598026504830999E7,1.2137562103671715E7,1.2976345584418576E7,2.060746863210071E7,1.7242161416467424E7,1.4718816920139598E7,
96,540.15624411251,56.240859425287375,7912247.000930738,0,7678189.813939848,5910689.078620287,0,5486880.358364342,0,0,0,0,3038655.90440761,2421365.7614985704,2758337.0983122606,0,0,0,0,0,0,758091.1189991205,2554065.705938322,0,5830559.821883527,2099056.006960189,0,1197594.2615619926,6887731.99644157,0,0,0,1676603.3349700042,0,2747458.5994676184,6233858.61491063,0,3304018.119019182,0,3826600.638922198,7296845.924428628,2059292.015249573,3464713.8879045723,6759024.492019637,1810392.2618751987,9409251.18726689,6565821.057437493,3646723.8245226988,1664476.9146937083,7724723.271953292,0,1.0581241269924771E7,
98,626.2304103616276,62.283531159420306,8027657.679961778,1226319.1239175673,1606140.0507328147,1382855.8420299995,1210459.5179872809,1074857.3203507354,9495615.837696511,0,1007907.4196131005,1.2866374343618892E7,1.2153219899727104E7,1.1911415625234576E7,7686202.910985343,801195.4587753562,0,711689.757227315,709156.8394502057,1266712.753368106,7289034.198178496,8684195.449573005,1804654.16591033,1.4031553914980829E7,879075.8677632085,0,8682351.174737418,1.2166775312699862E7,1.2714274568831336E7,8671900.419425134,1.2625560533510067E7,1660346.7099625787,1.199905230641215E7,1.0380271038376907E7,0,1192419.9076617523,1.1135282343406558E7,1354423.5248422823,1.5417633127665708E7,1.3702133066752251E7,8709761.338134559,9721947.221539674,1.3601345947149025E7,1.3873995047431998E7,1.0013323586316317E7,1.3192736398891553E7,1.4549452122206924E7,1.037034639945784E7,9979569.332208429,1.654318719451732E7,1.0481758749011477E7,1.8766380216941267E7,
102,299.0606174591582,56.241232999999994,7912301.2872678805,0,7598934.682566231,5630135.960671591,0,5545200.965345665,0,0,3492273.2079420383,0,3652496.0038315235,1846291.5129671304,2819998.246886482,0,0,0,0,0,0,834686.1816767837,2494221.793107907,0,5380355.076961821,0,0,1240497.9201945027,6912788.555124641,0,0,1588867.7917733307,0,2803913.886286856,1867112.1986785706,6167275.968712854,0,0,5062853.482300995,3687030.452101821,7210562.203620363,1981041.5546546795,3686661.5503047695,6706059.760112897,1669126.426692963,8327077.842143857,6210319.880715309,3397689.127754151,0,8187574.406060757,1018613.9738325855,1.0101362517613847E7,
111,1154.7978850687412,58.59083939393936,1.0294267724843891E7,1.5045574975955779E7,0,0,0,0,0,0,0,1.5040909236168643E7,0,0,0,0,0,0,0,1.5645468440324387E7,0,0,1.3947185384471714E7,0,0,0,0,0,0,0,0,0,0,1.746393882552572E7,0,0,1.4184550592598028E7,0,0,0,0,0,0,1.5772392658562953E7,0,0,2.0369530025208812E7,0,1.6307878599081414E7,0,0,1.3025021712847553E7,
115,875.2609119875411,65.4918471138212,7398580.354232019,846009.6538307363,752618.9609902784,1084349.128539753,1177897.8686906346,683855.3360042929,8910818.686136829,0,0,1.282210718903026E7,1.7295362529351473E7,8262426.356507588,9897136.715497456,0,914264.7480793559,0,0,0,1.0666940535509858E7,7225446.387808625,1603637.1424131328,1.3303270019209879E7,817577.3883303184,1.0399886041624827E7,9810627.387993112,1.0568796635928696E7,0,8719067.953401012,1.0726856566911355E7,0,8855255.219073502,6190051.860884052,634146.8024632126,1314012.861946633,8086257.111001872,1070349.4235171292,1.0480472705717864E7,1.2095255811338862E7,6541383.872620293,7492863.051381909,7788130.474390494,9491611.889453555,6508934.843341626,8894073.351338645,0,1.0353710793523299E7,8141724.758045728,1.6434947525615316E7,8061923.191483979,1.4212708641518006E7,
116,1228.3255643631226,71.37327215277783,6715261.138570032,0,0,1120153.92900895,1540335.8586965117,1358855.0682814778,0,0,0,8393233.724250989,5450852.309211945,1.3297935831982695E7,0,0,0,0,1631446.167538488,0,7154430.147512507,7080661.410448479,1033718.162696011,6847486.863275804,1746512.977714731,0,5377008.417875701,0,0,5251434.561229197,0,1534019.6219589538,0,1.5870054171507714E7,0,0,0,1962724.077393263,1.133400451890874E7,5654617.539961774,0,0,0,1.1705533223017164E7,1.0906003094729792E7,0,1.0725586027754724E7,8400528.465923196,0,0,0,0,
119,837.5186432519964,68.95413727272727,7909154.261188517,2.3877610270332094E7,4573698.094384054,2.0499905867127966E7,8081583.3387423195,2450618.102200561,0,4.096805255149444E7,5251218.350270228,2.8915892176639616E7,9539585.063252144,4459359.568085247,3983478.780428535,0,0,2.1490328719791085E7,1.8834561810538717E7,979150.692857218,2.8699040798343085E7,2.8152287121715702E7,8310796.490410605,3404236.980368673,2214350.0348080206,8219895.621872098,0,8764026.880102674,7588943.185718335,0,4691608.984803885,7031779.926038735,9262027.279427461,1.843581940562641E7,1.0052264660087025E7,1.976908241534561E7,1.5976640207985278E7,0,5666626.500856742,5559710.691377304,1.8645220201325815E7,1.6245715714651898E7,1987681.325533251,6839933.270365582,9197910.857803661,2994039.707174238,4692662.560137035,4.7398583590459615E7,2.586021286214623E7,5150964.525639594,1.814547086804074E7,3026442.140477217,
120,885.6686392162793,69.63866256666667,6490201.419213688,1.1413052678335434E7,1.1210932714921882E7,9560343.203555943,1.2339442634374995E7,6505687.182531495,5600514.043494026,1.1422482609318553E7,1.1145208042945588E7,1.0862151282135602E7,1.071098567143903E7,6838692.526843884,8486349.346063647,8054264.383368766,9609580.997301443,9270311.749268446,6958179.957497583,8344994.176220433,9088971.251050372,8446340.893953476,1.0969890835203938E7,9511716.081964295,8365425.296565107,9195453.062807102,8538713.49980182,9499185.220313612,9441838.300880136,7386406.72130807,9161177.093975596,1.007800515464278E7,1.1383869827470092E7,8832244.173636638,7406256.137402527,1.0956824403544646E7,8009460.186218362,7368782.741327252,9863993.827906124,8262132.471332187,6949583.408126834,8791291.899426656,8246291.365813648,7667630.85523084,6883072.83760588,8492496.2164767,9688670.61107151,8521695.788653698,7963177.441503734,1.0326177088754851E7,8244980.956657431,1.2069624443000264E7,
121,417.0319584303014,56.24376452380953,6585637.599460021,0,6647570.616826909,4927316.3572648,0,4747203.707844558,0,0,2743329.5469871867,0,2992032.432289078,0,1757436.7125048712,0,0,1931904.435517017,0,0,0,0,1889142.2720473853,0,5242659.574702636,0,0,0,5043441.471366637,0,0,0,1577697.3256738863,1952198.34571159,1440888.5662599255,4789690.643167928,0,2059406.4116382846,4514130.176831411,3248119.322976567,5691555.981171679,1726229.897438191,2921791.340611609,4984873.681081557,1432543.6966600572,7502601.4120248705,5175494.853994465,3320954.6873800913,0,6088673.712685087,0,8760066.333563304,
124,598.5860576745793,57.74019450354611,7309683.518803235,1.0991551197631862E7,1.3640683840316722E7,1.3584980707130646E7,8151573.048082707,2.0058005336916443E7,1.9216135871954318E7,4395427.21876663,1.3984554804202495E7,5814033.486730248,9791038.186721686,1.3134760340828108E7,1.5025447339483324E7,0,1.2736608570953539E7,1.6217925496586822E7,1.5285578372393383E7,1.3204789002201337E7,1.0826982855329297E7,1.5885415008928033E7,8502757.674215486,1.115332814903145E7,1.669854398153274E7,1.3585988215721551E7,1.1094918406410469E7,7802027.774792057,1.100262778603563E7,0,7845717.209803982,1.1857301658930046E7,9547724.387653641,1.2144187076982178E7,2.2405687604124885E7,1.1320390022962388E7,8736088.55752859,2.3170093566539317E7,0,1.436935683666651E7,1.2246724479869626E7,9811578.30648862,9618335.042873045,8130219.5650000665,1.0442631126696648E7,9225834.209822832,9421760.383891163,1.1678751790409226E7,8230878.31560928,8237278.413478411,8511551.83732666,4373224.079135632,
126,566.5846690038286,70.87140680555555,5565007.361981662,0,0,0,1080235.8902528232,0,6686845.808508362,1.3391240884542258E7,1613182.6151177757,1.095800863415612E7,4112151.646390052,7564723.0252798945,1171574.2942230685,0,0,537862.7074936044,0,1070314.6367664582,8246333.438016077,4465545.112804104,0,6869476.345472973,0,9330851.92415856,7313072.309557044,1.0927001393707704E7,5476369.734222511,7772880.106716893,1.2127834356074363E7,0,8348614.061347295,1.083729143760635E7,9058706.30665982,0,1.0980023910798898E7,0,8556274.423027592,6355871.548488242,9010971.975448279,9267457.65192846,8301433.6310588,9792422.225578533,0,5394468.642980397,9578275.488676382,6950102.908767656,7252112.892755618,1.1147083391167618E7,9281185.423254015,0,
129,671.3277946253043,57.27882148550725,5774140.04211219,1.0391495410110932E7,1.2303286581828658E7,9618567.862783771,1.5205516135000065E7,2.2205059096509736E7,1.7520785402183246E7,1.0231602181760496E7,0,8275270.654822708,1.4567672644676E7,2.4901849151696954E7,1.826021958757763E7,1.4711202677194336E7,1.0295554521266438E7,9309214.58843088,1.9999277305512156E7,2.612102444932915E7,1.5665325515809935E7,1.4540896156867154E7,1.1884024806922117E7,0,1.9141087157648273E7,1.684545066903751E7,0,1.889330791062571E7,1.6695733078661105E7,0,1.7907694222284652E7,1.1300200375099177E7,2.1910489877511274E7,1.3488944412001166E7,1.5531100680658745E7,1.2397292389216717E7,1.5208072841448719E7,1.8125999155139137E7,1.3485841522719974E7,1.481966942565033E7,9828634.084399076,1.991102461811305E7,1.958519838165347E7,1.4848488125449277E7,1.1975473411972998E7,1.7226083837714076E7,1.9915269687614594E7,9486331.529170625,9605070.905086195,2.0097748720250797E7,1.6423601084364561E7,1.6929912509042412E7,
